inventory_id,standard,version,term_type,term_name,iri,prefix_local,parent,domain,range,cardinality,definition,definition_ko,concept_tag,equivalent_terms,notes,source_url
INV-6111,re3data,3.1,Property,subject,https://www.re3data.org/schema#subject,re3data:subject,re3data:repository,re3data:repository,xsd:string,0..*,Subject area of the repository.,리포지터리의 주제 영역.,identification.keyword,"dcterms:subject, dcat:theme, schema:about, tta0976:Repository_Subject",re3data property ID 13. TTA-0976 Subject(R7) 출처,https://www.re3data.org/schema
INV-6112,re3data,3.1,Property,subjectScheme,https://www.re3data.org/schema#subjectScheme,re3data:subjectScheme,re3data:subject,re3data:subject,xsd:string,0..1,Subject classification scheme used.,사용된 주제 분류 체계.,identification.keyword,"tta0976:Repository_SubjectScheme",re3data property ID 13. TTA-0976 SubjectScheme(R7.1) 출처. DFG 권장,https://www.re3data.org/schema
INV-6113,re3data,3.1,Property,subjectID,https://www.re3data.org/schema#subjectID,re3data:subjectID,re3data:subject,re3data:subject,xsd:string,0..1,Subject classification code.,주제 분류 코드.,identification.keyword,"tta0976:Repository_SubjectID",re3data property ID 13.2,https://www.re3data.org/schema
INV-6114,re3data,3.1,Property,subjectName,https://www.re3data.org/schema#subjectName,re3data:subjectName,re3data:subject,re3data:subject,xsd:string,0..1,Subject classification name.,주제 분류 명칭.,identification.keyword,"tta0976:Repository_SubjectName",re3data property ID 13.3,https://www.re3data.org/schema
INV-6115,re3data,3.1,Property,keyword,https://www.re3data.org/schema#keyword,re3data:keyword,re3data:repository,re3data:repository,xsd:string,0..*,Free keywords describing the repository.,리포지터리를 기술하는 자유 키워드.,identification.keyword,"dcat:keyword, schema:keywords",re3data property ID 14,https://www.re3data.org/schema
INV-6116,re3data,3.1,Class,institution,https://www.re3data.org/schema#institution,re3data:institution,re3data:repository,re3data:repository,,1..*,Institution that operates or supports the repository.,리포지터리를 운영·지원하는 기관.,actor.publisher,"schema:Organization, foaf:Organization, prov:Organization",re3data property ID 18 (institution container),https://www.re3data.org/schema
INV-6117,re3data,3.1,Property,institutionName,https://www.re3data.org/schema#institutionName,re3data:institutionName,re3data:institution,re3data:institution,xsd:string,1..1,Name of the institution.,기관의 이름.,actor.publisher,"dcterms:title, schema:legalName, dcterms:publisher, tta0976:InstitutionName",re3data property ID 18.1. TTA-0976 InstitutionName(R8) 출처,https://www.re3data.org/schema
INV-6118,re3data,3.1,Property,institutionType,https://www.re3data.org/schema#institutionType,re3data:institutionType,re3data:institution,re3data:institution,xsd:string,0..1,Type of institution (commercial/non-profit).,기관 유형 (영리/비영리).,uncategorized,,re3data property ID 18.2,https://www.re3data.org/schema
INV-6119,re3data,3.1,Property,institutionCountry,https://www.re3data.org/schema#institutionCountry,re3data:institutionCountry,re3data:institution,re3data:institution,xsd:string,1..1,Country where the institution is located (ISO 3166-1 alpha-3).,기관 소재 국가 (ISO 3166-1 alpha-3).,spatial.coverage,"schema:addressCountry, tta0976:InstitutionCountry",re3data property ID 18.3. TTA-0976 InstitutionCountry(R9) 출처. [OVERRIDE 적용: TTA에서는 alpha-2로 변경],https://www.re3data.org/schema
INV-6120,re3data,3.1,Property,responsibilityType,https://www.re3data.org/schema#responsibilityType,re3data:responsibilityType,re3data:institution,re3data:institution,xsd:string,1..*,"Responsibility of the institution (general/funding/main/sponsoring/technical/other).",기관의 책임 유형.,actor.contributor,"prov:Role (loose), tta0976:ResponsibilityType",re3data property ID 18.4. TTA-0976 ResponsibilityType(R19) 출처,https://www.re3data.org/schema
INV-6121,re3data,3.1,Property,institutionContact,https://www.re3data.org/schema#institutionContact,re3data:institutionContact,re3data:institution,re3data:institution,xsd:string,0..*,Contact information of the institution.,기관의 연락처 정보.,actor.contact,"schema:contactPoint, dcat:contactPoint, tta0976:InstitutionContact",re3data property ID 18.10. TTA-0976 InstitutionContact(R20) 출처,https://www.re3data.org/schema
INV-6122,re3data,3.1,Property,institutionAdditionalName,https://www.re3data.org/schema#institutionAdditionalName,re3data:institutionAdditionalName,re3data:institution,re3data:institution,xsd:string,0..*,Additional name of the institution.,기관의 추가 이름.,actor.publisher,,re3data property ID 18.11,https://www.re3data.org/schema
INV-6123,re3data,3.1,Property,institutionURL,https://www.re3data.org/schema#institutionURL,re3data:institutionURL,re3data:institution,re3data:institution,xsd:anyURI,1..1,URL of the institution.,기관의 URL.,distribution.url,"schema:url",re3data property ID 18.5,https://www.re3data.org/schema
INV-6124,re3data,3.1,Property,institutionIdentifier,https://www.re3data.org/schema#institutionIdentifier,re3data:institutionIdentifier,re3data:institution,re3data:institution,xsd:string,0..*,Identifier of the institution (e.g. ROR ID).,기관 식별자 (예: ROR ID).,identification.identifier,"schema:identifier",re3data property ID 18.6,https://www.re3data.org/schema
INV-6125,re3data,3.1,Property,startDate,https://www.re3data.org/schema#startDate,re3data:startDate,re3data:repository,re3data:repository,xsd:date,0..1,Start date of the repository service.,리포지터리 서비스 시작 날짜.,temporal.creation,"dcat:startDate, schema:startDate",re3data property ID 8,https://www.re3data.org/schema
INV-6126,re3data,3.1,Property,endDate,https://www.re3data.org/schema#endDate,re3data:endDate,re3data:repository,re3data:repository,xsd:date,0..1,End date of the repository service (if discontinued).,리포지터리 서비스 종료 날짜 (중단 시).,temporal.coverage,"dcat:endDate, schema:endDate",re3data property ID 9,https://www.re3data.org/schema
INV-6127,re3data,3.1,Property,size,https://www.re3data.org/schema#size,re3data:size,re3data:repository,re3data:repository,xsd:string,0..1,Size of the repository (number of items or bytes).,리포지터리 크기 (항목 수 또는 바이트).,distribution.size,"dcat:byteSize",re3data property ID 11,https://www.re3data.org/schema
INV-6128,re3data,3.1,Property,databaseAccessType,https://www.re3data.org/schema#databaseAccessType,re3data:databaseAccessType,re3data:repository,re3data:repository,xsd:string,1..1,Access type of the database (open/restricted/closed).,데이터베이스 접근 유형.,rights.access,"dcterms:accessRights, tta0976:DatabaseAccessType",re3data property ID 20.1. TTA-0976 DatabaseAccessType(R10) 출처,https://www.re3data.org/schema
INV-6129,re3data,3.1,Property,databaseAccessRestriction,https://www.re3data.org/schema#databaseAccessRestriction,re3data:databaseAccessRestriction,re3data:repository,re3data:repository,xsd:string,0..*,Database access restrictions.,데이터베이스 접근 제한.,rights.access,,re3data property ID 20.2,https://www.re3data.org/schema
INV-6130,re3data,3.1,Property,databaseLicenseName,https://www.re3data.org/schema#databaseLicenseName,re3data:databaseLicenseName,re3data:repository,re3data:repository,xsd:string,0..*,Name of the database license.,데이터베이스 라이선스 이름.,rights.license,"dcterms:license",re3data property ID 21.1,https://www.re3data.org/schema
INV-6131,re3data,3.1,Property,databaseLicenseURL,https://www.re3data.org/schema#databaseLicenseURL,re3data:databaseLicenseURL,re3data:repository,re3data:repository,xsd:anyURI,0..*,URL of the database license document.,데이터베이스 라이선스 문서 URL.,rights.license,"dcterms:license",re3data property ID 21.2,https://www.re3data.org/schema
INV-6132,re3data,3.1,Property,dataAccessType,https://www.re3data.org/schema#dataAccessType,re3data:dataAccessType,re3data:repository,re3data:repository,xsd:string,1..*,Access type for data (open/restricted/closed/embargoed).,데이터 접근 유형.,rights.access,"dcterms:accessRights, tta0976:DataAccessType, tta0976:Collection_AccessType, tta0976:Dataset_AccessType, tta0976:File_AccessType",re3data property ID 22.1. TTA-0976 DataAccessType(R11) + Collection/Dataset/File AccessType 모두 출처,https://www.re3data.org/schema
INV-6133,re3data,3.1,Property,dataAccessRestriction,https://www.re3data.org/schema#dataAccessRestriction,re3data:dataAccessRestriction,re3data:repository,re3data:repository,xsd:string,0..*,Data access restrictions (feeRequired/registration/institutional membership/non-registration/free/other).,데이터 접근 제한.,rights.access,"tta0976:Collection_AccessRestriction, tta0976:Dataset_AccessRestriction, tta0976:File_AccessRestriction",re3data property ID 22.2. TTA-0976 Collection/Dataset/File AccessRestriction 모두 출처,https://www.re3data.org/schema
INV-6134,re3data,3.1,Property,dataLicenseName,https://www.re3data.org/schema#dataLicenseName,re3data:dataLicenseName,re3data:repository,re3data:repository,xsd:string,1..*,Name of the data license.,데이터 라이선스 이름.,rights.license,"dcterms:license, schema:license, tta0976:DataLicenseName",re3data property ID 23.1. TTA-0976 DataLicenseName(R12) 출처,https://www.re3data.org/schema
INV-6135,re3data,3.1,Property,dataLicenseURL,https://www.re3data.org/schema#dataLicenseURL,re3data:dataLicenseURL,re3data:repository,re3data:repository,xsd:anyURI,1..*,URL of the data license document.,데이터 라이선스 문서 URL.,rights.license,"dcterms:license, schema:license, tta0976:DataLicenseUrl",re3data property ID 23.2. TTA-0976 DataLicenseUrl(R13) 출처,https://www.re3data.org/schema
INV-6136,re3data,3.1,Property,dataUpload,https://www.re3data.org/schema#dataUpload,re3data:dataUpload,re3data:repository,re3data:repository,xsd:string,1..1,Data upload type (open/restricted/closed).,데이터 업로드 유형.,uncategorized,"tta0976:DataUpload",re3data property ID 24. TTA-0976 DataUpload(R14) 출처,https://www.re3data.org/schema
INV-6137,re3data,3.1,Property,dataUploadRestriction,https://www.re3data.org/schema#dataUploadRestriction,re3data:dataUploadRestriction,re3data:repository,re3data:repository,xsd:string,0..*,Data upload restrictions.,데이터 업로드 제한.,uncategorized,,re3data property ID 24.1,https://www.re3data.org/schema
INV-6138,re3data,3.1,Property,dataUploadLicensing,https://www.re3data.org/schema#dataUploadLicensing,re3data:dataUploadLicensing,re3data:repository,re3data:repository,xsd:string,0..*,Licensing model for uploaded data.,업로드 데이터의 라이선싱 모델.,rights.license,,re3data property ID 25,https://www.re3data.org/schema
INV-6139,re3data,3.1,Property,versioning,https://www.re3data.org/schema#versioning,re3data:versioning,re3data:repository,re3data:repository,xsd:string,1..1,Versioning support (yes/no/unknown).,버전관리 지원 여부.,uncategorized,"dcat:version (loose), tta0976:Versioning",re3data property ID 27. TTA-0976 Versioning(R15) 출처,https://www.re3data.org/schema
INV-6140,re3data,3.1,Property,api,https://www.re3data.org/schema#api,re3data:api,re3data:repository,re3data:repository,xsd:anyURI,0..*,API endpoint(s) for accessing repository programmatically.,프로그래밍적 접근을 위한 API 엔드포인트.,distribution.url,"dcat:endpointURL, dcat:DataService",re3data property ID 28,https://www.re3data.org/schema
INV-6141,re3data,3.1,Property,apiType,https://www.re3data.org/schema#apiType,re3data:apiType,re3data:api,re3data:api,xsd:string,0..1,Type of API (OAI-PMH/REST/SPARQL/etc.).,API 유형.,distribution.url,,re3data property ID 28.1,https://www.re3data.org/schema
INV-6142,re3data,3.1,Property,pidSystem,https://www.re3data.org/schema#pidSystem,re3data:pidSystem,re3data:repository,re3data:repository,xsd:string,1..*,Persistent identifier systems used (DOI/Handle/ARK/etc.).,사용되는 영속 식별자 체계.,identification.identifier,,re3data property ID 30,https://www.re3data.org/schema
INV-6143,re3data,3.1,Property,citationGuidelineURL,https://www.re3data.org/schema#citationGuidelineURL,re3data:citationGuidelineURL,re3data:repository,re3data:repository,xsd:anyURI,0..1,URL of citation guidelines.,인용 지침 URL.,identification.identifier,,re3data property ID 31,https://www.re3data.org/schema
INV-6144,re3data,3.1,Property,aidSystem,https://www.re3data.org/schema#aidSystem,re3data:aidSystem,re3data:repository,re3data:repository,xsd:string,1..*,Author identifier system used (e.g. ORCID).,저자 식별자 시스템 (예: ORCID).,identification.identifier,,re3data property ID 32,https://www.re3data.org/schema
INV-6145,re3data,3.1,Property,enhancedPublication,https://www.re3data.org/schema#enhancedPublication,re3data:enhancedPublication,re3data:repository,re3data:repository,xsd:string,1..1,Support for enhanced publication / interlinking with publications (yes/no/unknown).,Enhanced Publication 지원 여부 (yes/no/unknown).,uncategorized,"tta0976:EnhancedPublication",re3data property ID 34. TTA-0976 EnhancedPublication(R16) 출처,https://www.re3data.org/schema
INV-6146,re3data,3.1,Property,qualityManagement,https://www.re3data.org/schema#qualityManagement,re3data:qualityManagement,re3data:repository,re3data:repository,xsd:string,1..1,Quality management practice (yes/no/unknown).,품질관리 수행 여부.,quality.general,"dqv:hasQualityMetadata (Boolean Activation Slot), tta0976:QualityManagement",re3data property ID 35. TTA-0976 QualityManagement(R17) 출처. Decision-Q4: yes일 때 DQV 활성,https://www.re3data.org/schema
INV-6147,re3data,3.1,Property,certificate,https://www.re3data.org/schema#certificate,re3data:certificate,re3data:repository,re3data:repository,xsd:string,0..*,Quality/trust certificates (e.g. CoreTrustSeal/WDS).,품질·신뢰 인증서 (예: CoreTrustSeal·WDS).,quality.general,"dqv:QualityCertificate",re3data property ID 36,https://www.re3data.org/schema
INV-6148,re3data,3.1,Property,metadataStandardName,https://www.re3data.org/schema#metadataStandardName,re3data:metadataStandardName,re3data:repository,re3data:repository,xsd:string,0..*,Names of metadata standards used.,사용된 메타데이터 표준 이름.,structure.dataset,"dcterms:conformsTo",re3data property ID 37.1,https://www.re3data.org/schema
INV-6149,re3data,3.1,Property,metadataStandardURL,https://www.re3data.org/schema#metadataStandardURL,re3data:metadataStandardURL,re3data:repository,re3data:repository,xsd:anyURI,0..*,URLs of metadata standards used.,사용된 메타데이터 표준 URL.,structure.dataset,"dcterms:conformsTo",re3data property ID 37.2,https://www.re3data.org/schema
INV-6150,re3data,3.1,Property,policyName,https://www.re3data.org/schema#policyName,re3data:policyName,re3data:repository,re3data:repository,xsd:string,0..*,Names of repository policies.,리포지터리 정책의 이름.,rights.access,"dqv:QualityPolicy (loose)",re3data property ID 39.1,https://www.re3data.org/schema
INV-6151,re3data,3.1,Property,policyURL,https://www.re3data.org/schema#policyURL,re3data:policyURL,re3data:repository,re3data:repository,xsd:anyURI,0..*,URLs of repository policies.,리포지터리 정책 URL.,rights.access,,re3data property ID 39.2,https://www.re3data.org/schema
INV-6152,re3data,3.1,Property,contentType,https://www.re3data.org/schema#contentType,re3data:contentType,re3data:repository,re3data:repository,xsd:string,1..*,Type of content stored (Standard office documents/Audiovisual data/Images/Software applications/etc.).,저장된 콘텐츠 유형.,uncategorized,"dcterms:type",re3data property ID 15,https://www.re3data.org/schema
INV-6153,re3data,3.1,Property,providerType,https://www.re3data.org/schema#providerType,re3data:providerType,re3data:repository,re3data:repository,xsd:string,1..*,Type of data provider (dataProvider/serviceProvider).,데이터 제공자 유형.,actor.publisher,,re3data property ID 16,https://www.re3data.org/schema
