inventory_id,standard,version,term_type,term_name,iri,prefix_local,parent,domain,range,cardinality,definition,definition_ko,concept_tag,equivalent_terms,notes,source_url
INV-1015,Schema.org,current (2026-05-03),Class,DefinedTerm,https://schema.org/DefinedTerm,schema:DefinedTerm,schema:Intangible,,,unspecified,"A word, name, acronym, phrase, etc. with a formal definition. Often used in the context of category or subject classification, glossaries or dictionaries, product or creative work types, etc. Use the name property for the term being defined, use termCode if the term has an alpha-numeric code allocated, use description to provide the definition of the term. Use the about property to specify what the term is about.","공식 정의를 가진 단어·이름·약어·구. 분류·용어집·사전 맥락에서 사용.",identification.keyword,"skos:Concept (loose)","[BORDERLINE] schema:isPartOf <https://pending.schema.org>; pending area but explicitly requested by user",https://schema.org/DefinedTerm
INV-1016,Schema.org,current (2026-05-03),Class,DefinedTermSet,https://schema.org/DefinedTermSet,schema:DefinedTermSet,schema:CreativeWork,,,unspecified,"A set of defined terms, for example a set of categories or a classification scheme, a glossary, dictionary or enumeration. Use the about property to specify what the term set is about.","정의된 용어들의 집합 (분류 체계·용어집·사전·열거 등).",identification.keyword,"skos:ConceptScheme (loose)","[BORDERLINE] schema:isPartOf <https://pending.schema.org>; pending area but explicitly requested by user",https://schema.org/DefinedTermSet
INV-1017,Schema.org,current (2026-05-03),Property,name,https://schema.org/name,schema:name,,schema:Thing,schema:Text,unspecified,The name of the item.,항목의 이름.,identification.title,"dcterms:title, cmns-txt:hasName",,https://schema.org/name
INV-1018,Schema.org,current (2026-05-03),Property,description,https://schema.org/description,schema:description,,schema:Thing,"schema:Text, schema:TextObject",unspecified,A description of the item.,항목에 대한 설명.,identification.description,"dcterms:description",,https://schema.org/description
INV-1019,Schema.org,current (2026-05-03),Property,identifier,https://schema.org/identifier,schema:identifier,,schema:Thing,"schema:PropertyValue, schema:Text, schema:URL",unspecified,The identifier property represents any kind of identifier for any kind of Thing.,모든 종류의 Thing에 대한 모든 종류의 식별자.,identification.identifier,"dcterms:identifier",,https://schema.org/identifier
INV-1020,Schema.org,current (2026-05-03),Property,url,https://schema.org/url,schema:url,,schema:Thing,schema:URL,unspecified,URL of the item.,항목의 URL.,distribution.url,"og:url",,https://schema.org/url
INV-1021,Schema.org,current (2026-05-03),Property,sameAs,https://schema.org/sameAs,schema:sameAs,,schema:Thing,schema:URL,unspecified,"URL of a reference Web page that unambiguously indicates the item's identity. E.g. the URL of the item's Wikipedia page, Wikidata entry, or official website.","항목의 정체를 모호하지 않게 가리키는 참조 웹 페이지 URL (Wikipedia·Wikidata·공식 사이트 등).",identification.identifier,,,https://schema.org/sameAs
INV-1022,Schema.org,current (2026-05-03),Property,alternateName,https://schema.org/alternateName,schema:alternateName,,schema:Thing,schema:Text,unspecified,An alias for the item.,항목의 별칭.,identification.title,,,https://schema.org/alternateName
INV-1023,Schema.org,current (2026-05-03),Property,additionalType,https://schema.org/additionalType,schema:additionalType,rdf:type,schema:Thing,"schema:Text, schema:URL",unspecified,"An additional type for the item, typically used for adding more specific types from external vocabularies in microdata syntax.",항목의 추가 타입 (외부 어휘의 더 구체적인 타입을 추가할 때 사용).,uncategorized,,subPropertyOf rdf:type,https://schema.org/additionalType
INV-1024,Schema.org,current (2026-05-03),Property,disambiguatingDescription,https://schema.org/disambiguatingDescription,schema:disambiguatingDescription,schema:description,schema:Thing,schema:Text,unspecified,"A sub property of description. A short description of the item used to disambiguate from other, similar items. Information from other properties (in particular, name) may be necessary for the description to be useful for disambiguation.","유사 항목과 구별하기 위한 짧은 설명. description의 sub property.",identification.description,,,https://schema.org/disambiguatingDescription
INV-1025,Schema.org,current (2026-05-03),Property,image,https://schema.org/image,schema:image,,schema:Thing,"schema:ImageObject, schema:URL",unspecified,An image of the item.,항목의 이미지.,uncategorized,"og:image",,https://schema.org/image
INV-1026,Schema.org,current (2026-05-03),Property,mainEntityOfPage,https://schema.org/mainEntityOfPage,schema:mainEntityOfPage,,schema:Thing,"schema:CreativeWork, schema:URL",unspecified,Indicates a page (or other CreativeWork) for which this thing is the main entity being described. See [background notes](/docs/datamodel.html#mainEntityBackground) for details.,이 항목을 주된 개체로 기술하는 페이지·CreativeWork.,uncategorized,,,https://schema.org/mainEntityOfPage
INV-1027,Schema.org,current (2026-05-03),Property,subjectOf,https://schema.org/subjectOf,schema:subjectOf,,schema:Thing,"schema:CreativeWork, schema:Event",unspecified,A CreativeWork or Event about this Thing.,이 Thing에 관한 CreativeWork 또는 Event.,uncategorized,,,https://schema.org/subjectOf
INV-1028,Schema.org,current (2026-05-03),Property,about,https://schema.org/about,schema:about,,schema:CreativeWork,schema:Thing,unspecified,The subject matter of the content.,콘텐츠의 주제.,identification.description,"dct:subject",,https://schema.org/about
INV-1029,Schema.org,current (2026-05-03),Property,abstract,https://schema.org/abstract,schema:abstract,,schema:CreativeWork,schema:Text,unspecified,An abstract is a short description that summarizes a [[CreativeWork]].,CreativeWork을 요약하는 짧은 기술.,identification.description,,,https://schema.org/abstract
INV-1030,Schema.org,current (2026-05-03),Property,author,https://schema.org/author,schema:author,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,The author of this content or rating. Please note that author is special in that HTML 5 provides a special mechanism for indicating authorship via the rel tag. That is equivalent to this and may be used interchangeably.,콘텐츠·평가의 저자.,actor.creator,,,https://schema.org/author
INV-1031,Schema.org,current (2026-05-03),Property,citation,https://schema.org/citation,schema:citation,,schema:CreativeWork,"schema:CreativeWork, schema:Text",unspecified,"A citation or reference to another creative work, such as another publication, web page, scholarly article, etc.","다른 창작물·간행물·웹 페이지·학술 논문 등에 대한 인용 또는 참조.",identification.identifier,"cr:citeAs (loose)",,https://schema.org/citation
INV-1032,Schema.org,current (2026-05-03),Property,conditionsOfAccess,https://schema.org/conditionsOfAccess,schema:conditionsOfAccess,,schema:CreativeWork,schema:Text,unspecified,"Conditions that affect the availability of, or method(s) of access to, an item. Typically used for real world items such as an [[ArchiveComponent]] held by an [[ArchiveOrganization]]. This property is not suitable for use as a general Web access control mechanism. It is expressed only in natural language.","항목의 가용성·접근 방식에 영향을 주는 조건. 자연어로만 표현.",rights.access,"dcterms:accessRights",,https://schema.org/conditionsOfAccess
INV-1033,Schema.org,current (2026-05-03),Property,contentLocation,https://schema.org/contentLocation,schema:contentLocation,,schema:CreativeWork,schema:Place,unspecified,The location depicted or described in the content. For example the location in a photograph or painting.,"콘텐츠 내에서 묘사·기술된 위치 (예: 사진·그림 속 위치).",spatial.location,,,https://schema.org/contentLocation
INV-1034,Schema.org,current (2026-05-03),Property,contributor,https://schema.org/contributor,schema:contributor,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,A secondary contributor to the CreativeWork or Event.,CreativeWork·Event의 부차적 기여자.,actor.contributor,"dcterms:contributor, prov:Contributor",,https://schema.org/contributor
INV-1035,Schema.org,current (2026-05-03),Property,copyrightHolder,https://schema.org/copyrightHolder,schema:copyrightHolder,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,The party holding the legal copyright to the CreativeWork.,CreativeWork의 법적 저작권 보유자.,rights.access,"dcterms:rightsHolder, prov:RightsHolder",,https://schema.org/copyrightHolder
INV-1036,Schema.org,current (2026-05-03),Property,copyrightNotice,https://schema.org/copyrightNotice,schema:copyrightNotice,,schema:CreativeWork,schema:Text,unspecified,"Text of a notice appropriate for describing the copyright aspects of this Creative Work, ideally indicating the owner of the copyright for the Work.","CreativeWork의 저작권 측면을 기술하는 데 적합한 고지문 텍스트.",rights.access,,,https://schema.org/copyrightNotice
INV-1037,Schema.org,current (2026-05-03),Property,copyrightYear,https://schema.org/copyrightYear,schema:copyrightYear,,schema:CreativeWork,schema:Number,unspecified,The year during which the claimed copyright for the CreativeWork was first asserted.,CreativeWork의 저작권이 처음 주장된 연도.,rights.access,,,https://schema.org/copyrightYear
INV-1038,Schema.org,current (2026-05-03),Property,countryOfOrigin,https://schema.org/countryOfOrigin,schema:countryOfOrigin,,schema:CreativeWork,schema:Country,unspecified,"The country of origin of something, including products as well as creative works such as movie and TV content.","제품·창작물 등의 원산지 국가.",spatial.coverage,"unece:originCountry",,https://schema.org/countryOfOrigin
INV-1039,Schema.org,current (2026-05-03),Property,creator,https://schema.org/creator,schema:creator,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,The creator/author of this CreativeWork. This is the same as the Author property for CreativeWork.,이 CreativeWork의 생성자·저자.,actor.creator,"dcterms:creator, prov:Creator",,https://schema.org/creator
INV-1040,Schema.org,current (2026-05-03),Property,creditText,https://schema.org/creditText,schema:creditText,,schema:CreativeWork,schema:Text,unspecified,Text that can be used to credit person(s) and/or organization(s) associated with a published Creative Work.,발행된 CreativeWork에 관여한 사람·조직을 명시하는 데 사용할 수 있는 텍스트.,actor.creator,,,https://schema.org/creditText
INV-1041,Schema.org,current (2026-05-03),Property,dateCreated,https://schema.org/dateCreated,schema:dateCreated,,schema:CreativeWork,"schema:Date, schema:DateTime",unspecified,The date on which the CreativeWork was created or the item was added to a DataFeed.,CreativeWork이 생성되거나 DataFeed에 추가된 날짜.,temporal.creation,"dcterms:created, prov:generatedAtTime",,https://schema.org/dateCreated
INV-1042,Schema.org,current (2026-05-03),Property,dateModified,https://schema.org/dateModified,schema:dateModified,,schema:CreativeWork,"schema:Date, schema:DateTime",unspecified,The date on which the CreativeWork was most recently modified or when the item's entry was modified within a DataFeed.,CreativeWork이 가장 최근 수정된 날짜.,temporal.modification,"dcterms:modified",,https://schema.org/dateModified
INV-1043,Schema.org,current (2026-05-03),Property,datePublished,https://schema.org/datePublished,schema:datePublished,,schema:CreativeWork,"schema:Date, schema:DateTime",unspecified,Date of first publication or broadcast. For example the date a [[CreativeWork]] was broadcast or a [[Certification]] was issued.,첫 발행·방송 날짜.,temporal.creation,"dcterms:issued",,https://schema.org/datePublished
INV-1044,Schema.org,current (2026-05-03),Property,encoding,https://schema.org/encoding,schema:encoding,,schema:CreativeWork,schema:MediaObject,unspecified,A media object that encodes this CreativeWork. This property is a synonym for associatedMedia.,이 CreativeWork을 인코딩하는 미디어 객체.,distribution.url,,Synonym for associatedMedia,https://schema.org/encoding
INV-1045,Schema.org,current (2026-05-03),Property,encodingFormat,https://schema.org/encodingFormat,schema:encodingFormat,,"schema:CreativeWork, schema:MediaObject","schema:Text, schema:URL",unspecified,Media type typically expressed using a MIME format (see [IANA site](http://www.iana.org/assignments/media-types/media-types.xhtml) and [MDN reference]) e.g. application/zip for a SoftwareApplication binary audio/mpeg for .mp3 etc.,MIME 포맷으로 표현된 미디어 타입.,distribution.media_type,"dcat:mediaType, dcterms:format",,https://schema.org/encodingFormat
INV-1046,Schema.org,current (2026-05-03),Property,funder,https://schema.org/funder,schema:funder,schema:sponsor,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,A person or organization that supports (sponsors) something through some kind of financial contribution.,재정적 기여로 무언가를 지원·후원하는 사람·조직.,actor.contributor,,,https://schema.org/funder
INV-1047,Schema.org,current (2026-05-03),Property,funding,https://schema.org/funding,schema:funding,,schema:CreativeWork,schema:Grant,unspecified,A [[Grant]] that directly or indirectly provide funding or sponsorship for this item. See also [[ownershipFundingInfo]].,이 항목에 직간접적으로 자금·후원을 제공하는 Grant.,actor.contributor,,,https://schema.org/funding
INV-1048,Schema.org,current (2026-05-03),Property,hasPart,https://schema.org/hasPart,schema:hasPart,,schema:CreativeWork,schema:CreativeWork,unspecified,"Indicates an item or CreativeWork that is part of this item, or CreativeWork (in some sense).",이 항목·CreativeWork의 부분이 되는 항목·CreativeWork.,structure.dataset,"dcterms:hasPart",,https://schema.org/hasPart
INV-1049,Schema.org,current (2026-05-03),Property,inLanguage,https://schema.org/inLanguage,schema:inLanguage,,schema:CreativeWork,"schema:Language, schema:Text",unspecified,The language of the content or performance or used in an action. Please use one of the language codes from the [IETF BCP 47 standard]. See also [[availableLanguage]].,콘텐츠·공연의 언어 또는 행위에 사용된 언어.,uncategorized,"dcterms:language",,https://schema.org/inLanguage
INV-1050,Schema.org,current (2026-05-03),Property,isBasedOn,https://schema.org/isBasedOn,schema:isBasedOn,,schema:CreativeWork,"schema:CreativeWork, schema:Product, schema:URL",unspecified,A resource from which this work is derived or from which it is a modification or adaptation.,이 작품이 파생·수정·각색의 출처가 된 자원.,provenance.derivation,"prov:wasDerivedFrom",,https://schema.org/isBasedOn
INV-1051,Schema.org,current (2026-05-03),Property,isPartOf,https://schema.org/isPartOf,schema:isPartOf,,schema:CreativeWork,"schema:CreativeWork, schema:URL",unspecified,"Indicates an item or CreativeWork that this item, or CreativeWork (in some sense), is part of.",이 항목·CreativeWork이 부분이 되는 상위 항목.,structure.dataset,"dcterms:isPartOf",,https://schema.org/isPartOf
INV-1052,Schema.org,current (2026-05-03),Property,keywords,https://schema.org/keywords,schema:keywords,,schema:CreativeWork,"schema:DefinedTerm, schema:Text, schema:URL",unspecified,Keywords or tags used to describe some item. Multiple textual entries in a keywords list are typically delimited by commas or by repeating the property.,항목을 기술하는 키워드·태그.,identification.keyword,"dcat:keyword",,https://schema.org/keywords
INV-1053,Schema.org,current (2026-05-03),Property,license,https://schema.org/license,schema:license,,schema:CreativeWork,"schema:CreativeWork, schema:URL",unspecified,"A license document that applies to this content, typically indicated by URL.",이 콘텐츠에 적용되는 라이선스 문서.,rights.license,"dcterms:license",,https://schema.org/license
INV-1054,Schema.org,current (2026-05-03),Property,locationCreated,https://schema.org/locationCreated,schema:locationCreated,,schema:CreativeWork,schema:Place,unspecified,"The location where the CreativeWork was created, which may not be the same as the location depicted in the CreativeWork.",CreativeWork이 생성된 위치 (콘텐츠가 묘사하는 위치와 다를 수 있음).,spatial.location,,,https://schema.org/locationCreated
INV-1055,Schema.org,current (2026-05-03),Property,maintainer,https://schema.org/maintainer,schema:maintainer,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,"A maintainer of a [[Dataset]], software package ([[SoftwareApplication]]), or other [[Project]]. A maintainer is a [[Person]] or [[Organization]] that manages contributions to, and/or publication of, some (typically complex) artifact.","Dataset·소프트웨어 패키지·프로젝트의 유지보수자.",actor.contributor,,,https://schema.org/maintainer
INV-1056,Schema.org,current (2026-05-03),Property,producer,https://schema.org/producer,schema:producer,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,The person or organization who produced the work (e.g. music album movie TV/radio series etc.).,작품을 제작한 사람·조직.,actor.contributor,,,https://schema.org/producer
INV-1057,Schema.org,current (2026-05-03),Property,provider,https://schema.org/provider,schema:provider,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,"The service provider, service operator, or service performer; the goods producer. Another party (a seller) may offer those services or goods on behalf of the provider. A provider may also serve as the seller. Supersedes carrier.",서비스 제공자·운영자·수행자 또는 상품 생산자.,actor.contributor,,,https://schema.org/provider
INV-1058,Schema.org,current (2026-05-03),Property,publisher,https://schema.org/publisher,schema:publisher,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,The publisher of the creative work.,CreativeWork의 발행자.,actor.publisher,"dcterms:publisher, prov:Publisher",,https://schema.org/publisher
INV-1059,Schema.org,current (2026-05-03),Property,sdDatePublished,https://schema.org/sdDatePublished,schema:sdDatePublished,,schema:CreativeWork,schema:Date,unspecified,Indicates the date on which the current structured data was generated / published. Typically used alongside [[sdPublisher]].,현재 구조화된 데이터(메타데이터)가 생성·발행된 날짜.,temporal.creation,,"Refers to metadata generation date, not data itself",https://schema.org/sdDatePublished
INV-1060,Schema.org,current (2026-05-03),Property,sdLicense,https://schema.org/sdLicense,schema:sdLicense,,schema:CreativeWork,"schema:CreativeWork, schema:URL",unspecified,"A license document that applies to this structured data, typically indicated by URL.",이 구조화된 데이터(메타데이터)에 적용되는 라이선스.,rights.license,,"License of metadata, not of data",https://schema.org/sdLicense
INV-1061,Schema.org,current (2026-05-03),Property,sdPublisher,https://schema.org/sdPublisher,schema:sdPublisher,,schema:CreativeWork,"schema:Organization, schema:Person",unspecified,"Indicates the party responsible for generating and publishing the current structured data markup, typically in cases where the structured data is derived automatically from existing published content but published on a different site.",현재 구조화된 데이터 마크업의 생성·발행 책임자.,actor.publisher,,"Publisher of metadata, not of data",https://schema.org/sdPublisher
INV-1062,Schema.org,current (2026-05-03),Property,sourceOrganization,https://schema.org/sourceOrganization,schema:sourceOrganization,,schema:CreativeWork,schema:Organization,unspecified,The Organization on whose behalf the creator was working.,생성자가 그를 위해 일한 조직.,actor.contributor,,,https://schema.org/sourceOrganization
INV-1063,Schema.org,current (2026-05-03),Property,spatial,https://schema.org/spatial,schema:spatial,,schema:CreativeWork,schema:Place,unspecified,"The ""spatial"" property can be used in cases when more specific properties (e.g. [[locationCreated]], [[spatialCoverage]], [[contentLocation]]) are not known to be appropriate.","더 구체적 속성이 적절치 않은 경우 사용하는 일반 공간 속성.",spatial.coverage,"dct:spatial",,https://schema.org/spatial
INV-1064,Schema.org,current (2026-05-03),Property,spatialCoverage,https://schema.org/spatialCoverage,schema:spatialCoverage,schema:spatial,schema:CreativeWork,schema:Place,unspecified,"The spatialCoverage of a CreativeWork indicates the place(s) which are the focus of the content. It is a subproperty of contentLocation intended primarily for more technical and detailed materials. For example with a Dataset, it indicates areas that the dataset describes: a dataset of New York weather would have spatialCoverage which was the place: the state of New York.","CreativeWork이 다루는 공간 범위. Dataset의 경우 데이터셋이 기술하는 지역.",spatial.coverage,"dct:spatial, dcat:bbox (loose)",,https://schema.org/spatialCoverage
INV-1065,Schema.org,current (2026-05-03),Property,temporal,https://schema.org/temporal,schema:temporal,,schema:CreativeWork,"schema:DateTime, schema:Text",unspecified,"The ""temporal"" property can be used in cases where more specific properties (e.g. [[temporalCoverage]], [[dateCreated]], [[dateModified]], [[datePublished]]) are not known to be appropriate.",더 구체적 속성이 적절치 않은 경우 사용하는 일반 시간 속성.,temporal.coverage,,,https://schema.org/temporal
INV-1066,Schema.org,current (2026-05-03),Property,temporalCoverage,https://schema.org/temporalCoverage,schema:temporalCoverage,schema:temporal,schema:CreativeWork,"schema:DateTime, schema:Text, schema:URL",unspecified,"The temporalCoverage of a CreativeWork indicates the period that the content applies to, i.e. that it describes, either as a DateTime or as a textual string indicating a time period in [ISO 8601 time interval format].",CreativeWork이 다루는 시간 범위.,temporal.coverage,"dct:temporal",,https://schema.org/temporalCoverage
INV-1067,Schema.org,current (2026-05-03),Property,usageInfo,https://schema.org/usageInfo,schema:usageInfo,,schema:CreativeWork,"schema:CreativeWork, schema:URL",unspecified,The schema.org [[usageInfo]] property indicates further information about a [[CreativeWork]]. This property is applicable both to works that are freely available and to those that require payment or other transactions.,CreativeWork에 대한 추가 정보 (이용 안내 등).,rights.access,,,https://schema.org/usageInfo
INV-1068,Schema.org,current (2026-05-03),Property,version,https://schema.org/version,schema:version,,schema:CreativeWork,"schema:Number, schema:Text",unspecified,The version of the CreativeWork embodied by a specified resource.,자원이 구현하는 CreativeWork의 버전.,uncategorized,"dcat:version",,https://schema.org/version
INV-1069,Schema.org,current (2026-05-03),Property,distribution,https://schema.org/distribution,schema:distribution,,schema:Dataset,schema:DataDownload,unspecified,"A downloadable form of this dataset, at a specific location, in a specific format. This property can be repeated if different variations are available. There is no expectation that different downloadable distributions must contain exactly equivalent information (see also [DCAT](https://www.w3.org/TR/vocab-dcat-3/#Class:Distribution) on this point). Different distributions might include or exclude different subsets of the entire dataset, for example.","특정 위치·포맷의 데이터셋 다운로드 가능 형태. Croissant은 FileObject·FileSet 값으로 의미를 변경함.",distribution.url,"dcat:distribution",Croissant modifies range to FileObject/FileSet,https://schema.org/distribution
INV-1070,Schema.org,current (2026-05-03),Property,includedInDataCatalog,https://schema.org/includedInDataCatalog,schema:includedInDataCatalog,,schema:Dataset,schema:DataCatalog,unspecified,A data catalog which contains this dataset.,이 데이터셋을 담은 데이터 카탈로그.,structure.dataset,,Inverse of dataset,https://schema.org/includedInDataCatalog
INV-1071,Schema.org,current (2026-05-03),Property,issn,https://schema.org/issn,schema:issn,schema:identifier,"schema:Dataset, schema:Blog, schema:CreativeWorkSeries, schema:WebSite",schema:Text,unspecified,The International Standard Serial Number (ISSN) that identifies this serial publication. You can repeat this property to identify different formats of or the linking ISSN (ISSN-L) for this serial publication.,이 연속 간행물을 식별하는 ISSN.,identification.identifier,"bibo:issn",,https://schema.org/issn
INV-1072,Schema.org,current (2026-05-03),Property,measurementMethod,https://schema.org/measurementMethod,schema:measurementMethod,schema:measurementTechnique,"schema:Dataset, schema:DataDownload, schema:PropertyValue, schema:Observation","schema:DefinedTerm, schema:MeasurementMethodEnum, schema:Text, schema:URL",unspecified,"A subproperty of [[measurementTechnique]] that can be used for specifying specific methods, in particular via [[MeasurementMethodEnum]].",특정 측정 방법을 명시하는 measurementTechnique의 하위 속성.,quality.general,,,https://schema.org/measurementMethod
INV-1073,Schema.org,current (2026-05-03),Property,measurementTechnique,https://schema.org/measurementTechnique,schema:measurementTechnique,,"schema:Dataset, schema:PropertyValue, schema:DataDownload, schema:Observation","schema:DefinedTerm, schema:MeasurementMethodEnum, schema:Text, schema:URL",unspecified,"A technique, method, or technology used in an [[Observation]], [[StatisticalVariable]] or [[Dataset]] (or [[DataDownload]], [[DataCatalog]]), corresponding to the method used for measuring the corresponding variable(s).",Observation·Dataset에서 사용된 측정 기법·방법·기술.,quality.general,,,https://schema.org/measurementTechnique
INV-1074,Schema.org,current (2026-05-03),Property,variableMeasured,https://schema.org/variableMeasured,schema:variableMeasured,,schema:Dataset,"schema:Property, schema:PropertyValue, schema:StatisticalVariable, schema:Text",unspecified,"The variableMeasured property can indicate (repeated as necessary) the variables that are measured in some dataset, either described as text or as pairs of identifier and description using PropertyValue, or more explicitly as a [[StatisticalVariable]].",데이터셋에서 측정되는 변수.,quality.general,,,https://schema.org/variableMeasured
INV-1075,Schema.org,current (2026-05-03),Property,dataset,https://schema.org/dataset,schema:dataset,,schema:DataCatalog,schema:Dataset,unspecified,A dataset contained in this catalog.,이 카탈로그에 포함된 데이터셋.,structure.dataset,"dcat:dataset",Inverse of includedInDataCatalog,https://schema.org/dataset
INV-1076,Schema.org,current (2026-05-03),Property,dataFeedElement,https://schema.org/dataFeedElement,schema:dataFeedElement,,schema:DataFeed,"schema:DataFeedItem, schema:Text, schema:Thing",unspecified,An item within a data feed. Data feeds may have many elements.,데이터 피드 내 항목.,structure.recordset,,,https://schema.org/dataFeedElement
