inventory_id,standard,version,term_type,term_name,iri,prefix_local,parent,domain,range,cardinality,definition,definition_ko,concept_tag,equivalent_terms,notes,source_url
INV-6011,DataCite,4.5,Property,titleType,https://schema.datacite.org/meta/kernel-4.5/#3.1,datacite:titleType,datacite:title,datacite:title,xsd:string,0..1,"The type of Title. Allowed values: AlternativeTitle, Subtitle, TranslatedTitle, Other.",제목 유형 (AlternativeTitle/Subtitle/TranslatedTitle/Other).,identification.title,"tta0976cv:TitleType_*",DataCite sub-property #3.1. TTA-0976 TitleType 통제어가 직접 인용,https://schema.datacite.org/meta/kernel-4.5/
INV-6012,DataCite,4.5,Property,publisher,https://schema.datacite.org/meta/kernel-4.5/#4,datacite:publisher,,,xsd:string,1..1,"The name of the entity that holds, archives, publishes, prints, distributes, releases, issues, or produces the resource.",자원을 보관·아카이브·발행·인쇄·배포·출시·발행·생산하는 주체의 이름.,actor.publisher,"dcterms:publisher, schema:publisher, prov:Publisher, tta0976:Dataset_Publisher, tta0976:File_Publisher",DataCite Schema 4.5 Mandatory property #4,https://schema.datacite.org/meta/kernel-4.5/
INV-6013,DataCite,4.5,Property,publicationYear,https://schema.datacite.org/meta/kernel-4.5/#5,datacite:publicationYear,,,xsd:gYear,1..1,The year when the resource is made publicly available.,자원이 공개 가능해진 연도.,temporal.creation,"dcterms:issued, schema:datePublished, tta0976:PublicationYear",DataCite Schema 4.5 Mandatory property #5,https://schema.datacite.org/meta/kernel-4.5/
INV-6014,DataCite,4.5,Property,subject,https://schema.datacite.org/meta/kernel-4.5/#6,datacite:subject,,,xsd:string,0..*,"Subject, keyword, classification code, or key phrase describing the resource.",자원을 기술하는 주제·키워드·분류 코드·핵심 구.,identification.keyword,"dcterms:subject, dcat:theme, schema:about, tta0976:Collection_Subject, tta0976:Dataset_Subject, tta0976:File_Subject",DataCite Schema 4.5 Recommended property #6,https://schema.datacite.org/meta/kernel-4.5/
INV-6015,DataCite,4.5,Property,subjectScheme,https://schema.datacite.org/meta/kernel-4.5/#6.1,datacite:subjectScheme,datacite:subject,datacite:subject,xsd:string,0..1,The name of the subject scheme or classification code or authority if one is used.,주제 분류 체계의 이름.,identification.keyword,,DataCite sub-property #6.1,https://schema.datacite.org/meta/kernel-4.5/
INV-6016,DataCite,4.5,Property,schemeURI,https://schema.datacite.org/meta/kernel-4.5/#6.2,datacite:schemeURI,datacite:subject,datacite:subject,xsd:anyURI,0..1,The URI of the subject identifier scheme.,주제 식별자 체계의 URI.,identification.keyword,,DataCite sub-property #6.2,https://schema.datacite.org/meta/kernel-4.5/
INV-6017,DataCite,4.5,Property,valueURI,https://schema.datacite.org/meta/kernel-4.5/#6.3,datacite:valueURI,datacite:subject,datacite:subject,xsd:anyURI,0..1,The URI of the subject term.,주제 용어의 URI.,identification.keyword,,DataCite sub-property #6.3,https://schema.datacite.org/meta/kernel-4.5/
INV-6018,DataCite,4.5,Property,classificationCode,https://schema.datacite.org/meta/kernel-4.5/#6.4,datacite:classificationCode,datacite:subject,datacite:subject,xsd:string,0..1,The classification code used for the subject term in the subject scheme.,주제 체계 내에서 사용된 분류 코드.,identification.keyword,,DataCite sub-property #6.4 (added in v4.5),https://schema.datacite.org/meta/kernel-4.5/
INV-6019,DataCite,4.5,Property,contributor,https://schema.datacite.org/meta/kernel-4.5/#7,datacite:contributor,,,datacite:Contributor,0..*,"The institution or person responsible for collecting, managing, distributing, or otherwise contributing to the development of the resource.","자원 수집·관리·배포·기여를 담당하는 기관 또는 사람.",actor.contributor,"dcterms:contributor, schema:contributor, prov:Contributor, tta0976:Dataset_Contributor, tta0976:File_Contributor",DataCite Schema 4.5 Recommended property #7,https://schema.datacite.org/meta/kernel-4.5/
INV-6020,DataCite,4.5,Property,contributorType,https://schema.datacite.org/meta/kernel-4.5/#7.1,datacite:contributorType,datacite:contributor,datacite:Contributor,xsd:string,1..1,"The type of contributor of the resource. Allowed values include: ContactPerson, DataCollector, DataCurator, etc.",기여자 유형 (ContactPerson/DataCollector/DataCurator 등 22개 enum).,actor.contributor,"tta0976cv:ContributorType_*",DataCite sub-property #7.1. TTA-0976 ContributorType 통제어가 직접 인용,https://schema.datacite.org/meta/kernel-4.5/
INV-6021,DataCite,4.5,Property,contributorName,https://schema.datacite.org/meta/kernel-4.5/#7.2,datacite:contributorName,datacite:contributor,datacite:Contributor,xsd:string,1..1,The full name of the contributor.,기여자의 전체 이름.,actor.contributor,"schema:name",DataCite sub-property #7.2,https://schema.datacite.org/meta/kernel-4.5/
INV-6022,DataCite,4.5,Property,date,https://schema.datacite.org/meta/kernel-4.5/#8,datacite:date,,,xsd:date,0..*,Different dates relevant to the work.,자원과 관련된 다양한 날짜.,temporal.coverage,"dcterms:date, tta0976:Collection_Date, tta0976:Dataset_Date, tta0976:File_Date",DataCite Schema 4.5 Recommended property #8,https://schema.datacite.org/meta/kernel-4.5/
INV-6023,DataCite,4.5,Property,dateType,https://schema.datacite.org/meta/kernel-4.5/#8.1,datacite:dateType,datacite:date,datacite:date,xsd:string,1..1,"The type of date. Allowed values: Accepted, Available, Copyrighted, Collected, Created, Issued, Submitted, Updated, Valid, Withdrawn, Other.",날짜 유형 (Accepted/Available/Copyrighted/Collected/Created/Issued/Submitted/Updated/Valid/Withdrawn/Other).,temporal.coverage,"tta0976cv:DatasetDateType_*, tta0976cv:CollectionDateType_*",DataCite sub-property #8.1. TTA-0976 DateType 통제어 (CollectionDateType/DatasetDateType/FileDateType) 모두 이 어휘에서 부분 인용,https://schema.datacite.org/meta/kernel-4.5/
INV-6024,DataCite,4.5,Property,dateInformation,https://schema.datacite.org/meta/kernel-4.5/#8.2,datacite:dateInformation,datacite:date,datacite:date,xsd:string,0..1,Specific information about the date if appropriate.,날짜에 대한 추가 정보.,temporal.coverage,,DataCite sub-property #8.2,https://schema.datacite.org/meta/kernel-4.5/
INV-6025,DataCite,4.5,Property,language,https://schema.datacite.org/meta/kernel-4.5/#9,datacite:language,,,xsd:string,0..1,The primary language of the resource.,자원의 주된 언어.,uncategorized,"dcterms:language, schema:inLanguage",DataCite Schema 4.5 Optional property #9. IETF BCP 47 권장,https://schema.datacite.org/meta/kernel-4.5/
INV-6026,DataCite,4.5,Property,resourceType,https://schema.datacite.org/meta/kernel-4.5/#10,datacite:resourceType,,,xsd:string,1..1,A description of the resource.,자원의 기술.,uncategorized,"dcterms:type, schema:type",DataCite Schema 4.5 Mandatory property #10. Free-form text describing the resource,https://schema.datacite.org/meta/kernel-4.5/
INV-6027,DataCite,4.5,Property,resourceTypeGeneral,https://schema.datacite.org/meta/kernel-4.5/#10.a,datacite:resourceTypeGeneral,datacite:resourceType,datacite:resourceType,xsd:string,1..1,"The general type of a resource. Allowed values include: Audiovisual, Award, Book, Collection, Dataset, Image, Model, Service, Software, Sound, Text, etc.",자원의 일반 유형 (Dataset/Software/Image/Text 등 ~30개 enum).,uncategorized,"dctype:Dataset, dctype:Image, dctype:Sound, dctype:Text",DataCite sub-attribute #10.a. ResourceTypeGeneral controlled vocabulary (DCMI Type 호환),https://schema.datacite.org/meta/kernel-4.5/
INV-6028,DataCite,4.5,Property,alternateIdentifier,https://schema.datacite.org/meta/kernel-4.5/#11,datacite:alternateIdentifier,,,xsd:string,0..*,An identifier or identifiers other than the primary Identifier applied to the resource being registered.,주 식별자 외 추가 식별자.,identification.identifier,,DataCite Schema 4.5 Optional property #11,https://schema.datacite.org/meta/kernel-4.5/
INV-6029,DataCite,4.5,Property,alternateIdentifierType,https://schema.datacite.org/meta/kernel-4.5/#11.1,datacite:alternateIdentifierType,datacite:alternateIdentifier,datacite:alternateIdentifier,xsd:string,1..1,The type of the AlternateIdentifier.,대체 식별자의 유형 (자유 형식).,identification.identifier,,DataCite sub-property #11.1,https://schema.datacite.org/meta/kernel-4.5/
INV-6030,DataCite,4.5,Property,relatedIdentifier,https://schema.datacite.org/meta/kernel-4.5/#12,datacite:relatedIdentifier,,,xsd:string,0..*,Identifiers of related resources.,관련 자원의 식별자.,identification.identifier,"dcterms:relation",DataCite Schema 4.5 Recommended property #12,https://schema.datacite.org/meta/kernel-4.5/
INV-6031,DataCite,4.5,Property,relatedIdentifierType,https://schema.datacite.org/meta/kernel-4.5/#12.1,datacite:relatedIdentifierType,datacite:relatedIdentifier,datacite:relatedIdentifier,xsd:string,1..1,The type of the RelatedIdentifier.,관련 식별자의 유형.,identification.identifier,"tta0976cv:IdentifierType_*",DataCite sub-property #12.1. **TTA-0976 IdentifierType 통제어가 이 어휘에서 직접 인용 (ARK/DOI/ISBN/etc.)**,https://schema.datacite.org/meta/kernel-4.5/
INV-6032,DataCite,4.5,Property,relationType,https://schema.datacite.org/meta/kernel-4.5/#12.2,datacite:relationType,datacite:relatedIdentifier,datacite:relatedIdentifier,xsd:string,1..1,Description of the relationship of the resource being registered (A) and the related resource (B). Allowed values include IsCitedBy/Cites/IsSupplementTo/IsContinuedBy/IsNewVersionOf/IsPreviousVersionOf/IsPartOf/HasPart/IsReferencedBy/References/IsDocumentedBy/Documents/IsCompiledBy/Compiles/IsVariantFormOf/IsOriginalFormOf/IsIdenticalTo/IsReviewedBy/Reviews/IsDerivedFrom/IsSourceOf/Describes/IsDescribedBy/HasMetadata/IsMetadataFor/HasVersion/IsVersionOf and others.,두 자원 간 관계 유형 (IsCitedBy/Cites/IsPartOf/HasPart/IsDerivedFrom 등 ~30개 enum).,provenance.derivation,"prov:wasDerivedFrom (loose for IsDerivedFrom), dcat:isVersionOf, dcat:hasVersion",DataCite sub-property #12.2 with ~30 controlled values,https://schema.datacite.org/meta/kernel-4.5/
INV-6033,DataCite,4.5,Property,size,https://schema.datacite.org/meta/kernel-4.5/#13,datacite:size,,,xsd:string,0..*,"Size (e.g. bytes pages inches etc.) or duration (extent) e.g. hours minutes days etc. of a resource.","자원의 크기 (바이트·페이지·인치 등) 또는 지속시간 (시간·분·일 등).",distribution.size,"dcterms:extent, dcat:byteSize, schema:contentSize, tta0976:File_Size",DataCite Schema 4.5 Optional property #13,https://schema.datacite.org/meta/kernel-4.5/
INV-6034,DataCite,4.5,Property,format,https://schema.datacite.org/meta/kernel-4.5/#14,datacite:format,,,xsd:string,0..*,Technical format of the resource.,자원의 기술적 포맷.,distribution.media_type,"dcterms:format, dcat:mediaType, schema:encodingFormat, tta0976:File_Format",DataCite Schema 4.5 Optional property #14,https://schema.datacite.org/meta/kernel-4.5/
INV-6035,DataCite,4.5,Property,version,https://schema.datacite.org/meta/kernel-4.5/#15,datacite:version,,,xsd:string,0..1,The version number of the resource.,자원의 버전 번호.,uncategorized,"dcat:version, schema:version",DataCite Schema 4.5 Optional property #15. SemVer 권장,https://schema.datacite.org/meta/kernel-4.5/
INV-6036,DataCite,4.5,Property,rights,https://schema.datacite.org/meta/kernel-4.5/#16,datacite:rights,,,xsd:string,0..*,Any rights information for this resource.,자원에 대한 권리 정보.,rights.access,"dcterms:rights, schema:rights, tta0976:Collection_Rights, tta0976:Dataset_Rights, tta0976:File_Rights",DataCite Schema 4.5 Optional property #16,https://schema.datacite.org/meta/kernel-4.5/
INV-6037,DataCite,4.5,Property,rightsURI,https://schema.datacite.org/meta/kernel-4.5/#16.1,datacite:rightsURI,datacite:rights,datacite:rights,xsd:anyURI,0..1,The URI of the license.,라이선스의 URI.,rights.license,"dcterms:license, schema:license",DataCite sub-property #16.1,https://schema.datacite.org/meta/kernel-4.5/
INV-6038,DataCite,4.5,Property,rightsIdentifier,https://schema.datacite.org/meta/kernel-4.5/#16.2,datacite:rightsIdentifier,datacite:rights,datacite:rights,xsd:string,0..1,A short standardized version of the license name.,라이선스의 표준화된 짧은 식별자 (예: cc-by-4.0).,rights.license,,DataCite sub-property #16.2 (SPDX license identifier 권장),https://schema.datacite.org/meta/kernel-4.5/
INV-6039,DataCite,4.5,Property,description,https://schema.datacite.org/meta/kernel-4.5/#17,datacite:description,,,xsd:string,0..*,All additional information that does not fit in any of the other categories.,다른 카테고리에 맞지 않는 모든 추가 정보.,identification.description,"dcterms:description, schema:description, tta0976:Collection_Description, tta0976:Dataset_Description, tta0976:File_Description, tta0976:Repository_Description",DataCite Schema 4.5 Recommended property #17,https://schema.datacite.org/meta/kernel-4.5/
INV-6040,DataCite,4.5,Property,descriptionType,https://schema.datacite.org/meta/kernel-4.5/#17.1,datacite:descriptionType,datacite:description,datacite:description,xsd:string,1..1,"The type of the description. Allowed values: Abstract, Methods, SeriesInformation, TableOfContents, TechnicalInfo, Other.",설명 유형 (Abstract/Methods/SeriesInformation/TableOfContents/TechnicalInfo/Other).,identification.description,,DataCite sub-property #17.1,https://schema.datacite.org/meta/kernel-4.5/
INV-6041,DataCite,4.5,Property,geoLocation,https://schema.datacite.org/meta/kernel-4.5/#18,datacite:geoLocation,,,datacite:GeoLocation,0..*,Spatial region or named place where the data was gathered or about which the data is focused.,데이터 수집 공간 또는 데이터의 초점이 되는 명명된 장소.,spatial.coverage,"dcterms:spatial, schema:spatialCoverage, dcat:spatial",DataCite Schema 4.5 Recommended property #18,https://schema.datacite.org/meta/kernel-4.5/
INV-6042,DataCite,4.5,Property,geoLocationPlace,https://schema.datacite.org/meta/kernel-4.5/#18.1,datacite:geoLocationPlace,datacite:geoLocation,datacite:GeoLocation,xsd:string,0..1,Description of a geographic location.,지리적 위치의 자유 텍스트 기술.,spatial.location,,DataCite sub-property #18.1,https://schema.datacite.org/meta/kernel-4.5/
INV-6043,DataCite,4.5,Property,geoLocationPoint,https://schema.datacite.org/meta/kernel-4.5/#18.2,datacite:geoLocationPoint,datacite:geoLocation,datacite:GeoLocation,datacite:Point,0..1,A point location in space.,공간 내 점 위치 (위도·경도).,spatial.location,"schema:GeoCoordinates",DataCite sub-property #18.2,https://schema.datacite.org/meta/kernel-4.5/
INV-6044,DataCite,4.5,Property,geoLocationBox,https://schema.datacite.org/meta/kernel-4.5/#18.3,datacite:geoLocationBox,datacite:geoLocation,datacite:GeoLocation,datacite:Box,0..1,The spatial limits of a place.,장소의 공간 한계 (경계 박스).,spatial.coverage,"dcat:bbox, schema:GeoShape",DataCite sub-property #18.3,https://schema.datacite.org/meta/kernel-4.5/
INV-6045,DataCite,4.5,Property,fundingReference,https://schema.datacite.org/meta/kernel-4.5/#19,datacite:fundingReference,,,datacite:FundingReference,0..*,Information about financial support (funding) for the resource being registered.,자원에 대한 재정 지원 (자금) 정보.,actor.contributor,"schema:funder, schema:funding",DataCite Schema 4.5 Optional property #19,https://schema.datacite.org/meta/kernel-4.5/
INV-6046,DataCite,4.5,Property,funderName,https://schema.datacite.org/meta/kernel-4.5/#19.1,datacite:funderName,datacite:fundingReference,datacite:FundingReference,xsd:string,1..1,Name of the funding provider.,자금 제공자의 이름.,actor.contributor,,DataCite sub-property #19.1,https://schema.datacite.org/meta/kernel-4.5/
INV-6047,DataCite,4.5,Property,funderIdentifier,https://schema.datacite.org/meta/kernel-4.5/#19.2,datacite:funderIdentifier,datacite:fundingReference,datacite:FundingReference,xsd:string,0..1,Uniquely identifies a funding entity according to various funder identifier schemes (e.g. Crossref Funder ID).,자금 제공 기관의 식별자 (예: Crossref Funder ID).,identification.identifier,,DataCite sub-property #19.2,https://schema.datacite.org/meta/kernel-4.5/
INV-6048,DataCite,4.5,Property,awardNumber,https://schema.datacite.org/meta/kernel-4.5/#19.3,datacite:awardNumber,datacite:fundingReference,datacite:FundingReference,xsd:string,0..1,The code assigned by the funder to a sponsored award (grant).,자금 제공자가 후원 award (보조금)에 부여한 코드.,identification.identifier,,DataCite sub-property #19.3,https://schema.datacite.org/meta/kernel-4.5/
INV-6049,DataCite,4.5,Property,awardTitle,https://schema.datacite.org/meta/kernel-4.5/#19.4,datacite:awardTitle,datacite:fundingReference,datacite:FundingReference,xsd:string,0..1,The human readable title of the award (grant).,사람이 읽기 쉬운 award (보조금)의 제목.,identification.title,,DataCite sub-property #19.4,https://schema.datacite.org/meta/kernel-4.5/
INV-6050,DataCite,4.5,Property,relatedItem,https://schema.datacite.org/meta/kernel-4.5/#20,datacite:relatedItem,,,datacite:RelatedItem,0..*,Information about a resource related to the one being registered.,등록되는 자원과 관련된 다른 자원에 대한 정보.,provenance.derivation,"dcterms:relation, schema:isPartOf",DataCite Schema 4.5 Optional property #20 (added in v4.4),https://schema.datacite.org/meta/kernel-4.5/
